1780,4742
3693,3937
3190,3964
3081,2885
2229,1523
14766,0133
1921,9674
3117,4573
1946,5907
2734,0496
2703,5235
23006,0135
31443,7032
2843,8845
1453,2402
1342,5149
1701,7165
3006,4432
2713,9425
2554,2519
2111,6228
1925,155
1422,7672
2910,4042
2811,7679
23882,8757
2446,5033
1881,1868
32297,0402
30652,8811
2384,6859
2913,7695
2003,441
2034,1946
1455,8566
3125,7309
2767,4462
2159,0528
1242,7313
3057,2052
4495,4601
3229,899
2189,4561
3649,2167
2506,1806
3169,3164
3617,6756
1784,3215
2442,6248
2008,7903
2228,1465
2641,3214
1771,9281
3321,1808
2184,0254
2342,1189
6695,5051
1735,8237
2378,8383
2289,6464
2395,9882
1503,1246
1796,4481
34134,5293
1253,8145
1628,1413
1245,2065
2656,3129
1700,7935
2858,034
1648,963
6050,6038
10440,2023
2567,2101
2309,9244
2467,1179
3810,7055
2749,8717
2955,1364
1786,8194
2753,2104
3621,1941
1454,0262
2269,2384
2931,0514
2032,4913
2947,4376
2194,5396
2342,8486
4716,17
1509,4114
3063,4063
2606,6982
2148,2169
31803,7378
2606,6267
2085,0048
3526,2141
2138,3398
2483,6078
2802,255
1644,7664
2240,198
2634,1669
3529,7542
1484,7349
2138,2973
2430,8794
9545,3105
2524,1922
2406,2886
2258,473
3457,7868
14980,6233
62201,4751
2434,8279
2038,8733
2716,2885
2590,6203
2083,2381
1353,2623
3687,2746
2413,508
2814,281
1211,0999
2677,7447
2393,2975
2391,6076
2268,8318
2158,4515
1588,7927
1764,4434
2500,5736
2193,5667
2473,1074
2076,4927
2458,5183
2364,1888
2972,8374
1905,6307
1795,5796
2315,4011
18107,6615
2170,0784
2940,1446
5408,6747
2375,4801
2114,2569
2684,7885
1527,8109
1710,6607
2196,6386
32228,6812
1903,5161
1605,698
2079,2287
5536,4773
2909,1744
2024,9347
2880,9073
87385,2936
2792,6284
2104,075
2773,5239
2837,206
2266,2515
2185,9797
2891,1811
2998,0039
2527,8898
1512,886
2868,4678
1317,3274
2413,8059
2246,0534
3708,6746
31468,6216
2075,2452
1146,1151
3424,5537
2790,1705
1950,9922
2508,9219
2693,864
9703,6176
3597,9004
2868,1302
3741,7145
2122,0028
2402,3727
3484,7558
4470,474
2661,6668
1633,6665
32482,5722
31887,4945
4311,3061
2344,6259
19980,4003
16014,9606
3811,8833
31957,7376
3210,5705
2409,2002
2434,4804
1641,9627
3429,5084
2431,5182
1671,3769
2248,2844
2051,5003
2644,0136
1690,4959
2391,4586
3727,6025
32190,234
2477,5602
2508,1713
1769,8663
1156,6618
14051,8011
1561,0897
4483,8417
17654,0978
2398,9338
2892,7196
2538,479
2718,275
1581,8317
2551,1336
32682,8685
2922,22
2338,9185
2923,4205
3745,7264
2447,9362
2066,8403
1442,2624
1966,048
62045,6654
1762,0248
2345,3061
1775,1593
2530,5788
1768,8095
2299,5819
3094,5978
1941,9028
2451,5503
2653,648
2806,3606
2853,1136
1698,7865
2282,483
15624,5396
1363,505
31987,1291
3536,3152
4155,5584
1423,5911
1647,4582
2201,9338
1776,5706
4264,3779
3248,1032
2904,3737
1783,0846
9584,968
1930,694
1511,8933
62619,6755
2190,8572
2295,5336
2162,9224
2983,1625
2176,0792
1449,3784
33663,5856
2951,3082
3042,1051
2936,3405
1971,4585
2880,3346
1382,3629
1707,7318
1864,7805
1873,5602
33033,4536
2094,7188
2422,2544
5612,0616
1799,63
2049,7594
7996,1714
2508,8299
2111,2144
1680,4503
2808,5439
1127,6158
2539,8476
2038,1662
2589,326
1987,2901
2672,9769
3494,8669
2853,172
2387,8201
1951,7531
2490,3649
1437,6128
3791,4955
1726,4169
2897,4778
2958,7809
2961,2462
1774,3938
1738,6132
1715,8684
2087,5133
2415,0471
3709,9582
31305,4054
62381,2148
31518,8886
18263,709
3537,2106
1957,0875
2438,5648
1803,7092
4137,5853
2812,3848
2455,1991
1847,2197
15395,9465
3532,5663
2799,9829
2535,7132
2113,9692
1389,5429
1999,633
4109,1281
2723,8624
2865,5938
2094,1674
2323,3633
3488,3639
2794,1626
2993,4736
1906,5916
1896,9236
2831,7884
1708,0181
32641,3144
1959,7191
2509,8941
2204,7017
32668,8033
62543,9699
1811,8193
2454,5727
2784,9692
3051,68
2130,779
2023,61
4223,4151
1778,6484
1672,4931
3100,0886
1787,1828
3067,7665
5197,8161
4917,6087
2481,7243
2113,9295
2162,3926
2807,5313
3833,7182
1620,8714
2451,7442
2778,1186
2270,9634
1446,5868
3828,8931
2283,3904
2095,8358
3444,2121
2529,5464
1591,1118
5654,3915
33205,9754
2520,1814
1534,9927
2468,5293
6745,3017
1921,9104
2557,5896
1978,0136
8395,9327
2815,9525
1938,4236
2308,999
2143,3458
2423,1968
5064,7554
1470,9861
1732,3427
2414,9735
3939,1035
1486,1516
32907,2389
2717,3948
1336,2883
2343,2708
3546,019
2223,1008
2806,1515
1715,4862
32307,9773
2721,9864
1951,4785
3050,143
1967,7698
12319,2017
3238,3312
2337,768
3640,1111
2256,2986
1607,9906
2236,4155
2095,8021
1735,3407
1761,9865
2533,1485
2469,4565
13869,5915
2191,6917
1702,9527
1908,1519
3099,0276
3479,1369
2205,7117
2396,4348
2326,9335
2399,4059
1905,2255
32611,8942
10619,8235
18776,7724
4174,0857
1904,0686
2919,0798
1645,494
4208,269
1509,5628
2584,8856
2823,891
2183,4978
2884,5065
2409,3195
1859,6294
2040,2535
3089,1101
32188,4882
33423,2715
2440,7757
1177,985
2578,7549
2788,7259
3341,2433
4447,473
2421,3816
2265,8367
1929,7327
2840,0779
1804,9085
1800,4009
1232,7518
2155,8514
3218,3957
3029,0407
12468,124
2107,3377
2633,3734
2160,3304
3264,6886
31222,6461
1878,2282
32112,3019
2081,7132
1818,0349
2999,7738
3830,7797
32055,0825
1114,7279
2865,1355
2600,5508
2027,1013
31914,3085
38208,808
2078,7535
4005,4805
13531,356
2735,8563
3781,6364
2731,5907
3321,4235
1866,0928
2677,7305
2737,4736
2368,7874
1719,3841
2924,4319
2630,2991
31139,0841
2273,1477
33678,1294
2735,2115
2136,8014
3147,8457
3177,6689
2199,4515
2022,491
31513,0644
1218,1363
3495,5867
2289,5717
2171,471
1807,1916
4058,6845
3786,4835
2431,2963
35507,6747
32699,5502
1801,9021
2851,382
32139,152
3051,0122
2827,5514
2835,498
2635,0761
1613,3406
33704,7869
1683,1598
1855,0113
2480,7861
2062,4993
1551,4843
2482,4183
1767,5181
31758,7023
1280,2626
2064,157
2964,9208
2511,9818
1419,3262
2445,8804
2201,4829
8647,1159
7371,9821
1601,8921
2380,8078
2977,6859
2096,4193
2352,7658
2435,5248
3677,3324
2832,0708
2548,2302
2796,3692
3474,2604
2595,8106
21266,2943
2156,9439
2416,1966
2036,3581
1947,6577
1527,6913
3426,8735
2179,7407
3273,6824
2433,8603
10202,8759
2668,0721
1685,4053
1869,0769
2225,6967
1695,2103
2485,2647
1443,3698
4063,5433
33744,7192
1714,9748
2202,3223
3085,8432
3237,0072
2460,6591
1356,601
2568,2821
2576,7104
3429,7165
3743,7887
2784,3696
11299,6577
2472,2573
2613,6333
2668,3308
2756,3768
3412,0077
2578,0279
2632,9955
1012,1028
2647,4415
2707,2926
10473,3845
5423,9595
1889,9803
2253,8637
2645,7831
3225,0201
2916,3933
2208,3161
1632,1702
3345,3401
2473,4365
2879,0333
2992,3043
1860,1826
2470,429
5698,7844
2078,723
2919,479
2713,4247
1780,8324
2030,1155
2067,0356
2671,8525
35117,6646
2174,4406
3032,8845
5174,9849
2021,3171
19594,6657
1971,535
1732,8442
2686,1744
2621,8839
1989,9069
2504,1615
1970,8633
2442,0978
1928,5429
2194,357
2926,1813
2603,3725
1699,2749
2870,5385
1753,869
2687,8271
2388,6649
6251,1616
4197,5896
1675,7894
2474,1383
10211,8194
2104,1292
2106,0558
2868,3096
2097,5678
1919,5728
2670,5392
4116,713
45879,9959
31634,7087
2596,6243
1127,9587
3247,2942
1581,6849
5076,808
2494,8184
2068,085
2435,2777
2302,1293
1644,153
3017,5144
3430,2208
3011,9651
2362,3336
3394,8256
1903,7465
2332,7836
3488,9776
3261,3435
2853,9828
4023,4614
3117,2368
3206,1817
2683,8899
2069,9851
1909,977
2528,0409
3241,632
1836,3056
1929,4517
6269,2016
1802,8877
2492,9091
2309,0223
1481,4058
35929,0377
2513,6218
3720,7477
2266,6004
2577,4037
2755,7805
1586,0202
1085,3775
10765,2878
2134,3502
2582,5724
2943,935
2845,9789
3066,4411
2783,6763
34547,6774
1690,1031
2960,222
2146,3469
3615,395
2287,863
1018,082
2914,0961
1688,6064
2472,2867
6033,4497
2621,8213
2836,6687
1916,3979
1958,673
32779,5519
2112,005
2978,2691
2098,5523
2362,6517
2263,5692
2369,2839
3734,8041
2192,3769
1876,527
2365,059
2158,5096
3113,1523
1740,0979
2231,8175
2262,6983
2180,7316
2487,5895
1392,2474
32230,5622
5018,8769
1704,9175
1450,6822
2877,5473
2039,1125
1878,5152
1923,9276
2333,6322
2040,2089
2261,9416
2620,234
2824,0138
2066,0865
2203,6566
2320,9677
2095,7813
3133,0096
2906,9865
4414,2565
2059,3676
2337,7234
3130,0807
1801,4155
2137,1846
2495,6908
2505,511
11054,7576
1841,8393
3260,819
4242,7475
2948,0017
3036,2169
3830,8951
2772,2172
1570,9562
2214,5179
2872,7862
31712,541
1728,4197
3294,4503
2180,7377
3903,5551
2699,3888
1799,4099
3027,382
2229,9755
32328,358
1656,5489
2593,6748
31758,9847
1867,4086
2217,2207
3265,8572
2073,9948
2172,8197
3042,5383
2737,8771
2061,7433
1578,6013
1416,8382
2003,5854
2265,274
2041,421
2500,3018
2835,2287
61514,6874
2469,6097
1947,7341
2679,2509
2037,0096
1694,1022
2247,3972
2654,09
2580,5591
1160,0696
2520,742
3302,8853
3154,8173
2239,4548
2198,6877
2892,9036
1631,0617
2133,9666
1964,5064
1930,2303
1911,9292
1697,8299
1800,8351
2461,139
2481,0324
2078,6154
2154,0868
3745,6273
67270,3465
2593,5764
31700,0832
1996,2394
2301,6151
3031,546
3347,8118
1757,7829
2290,2094
14950,5187
2799,5801
2228,3213
2475,2712
2023,0707
2052,2052
2271,7373
2220,0481
2101,6848
2491,0129
1549,6026
1221,5762
2764,8907
2018,3492
32981,8418
1447,5381
2888,9515
2067,7612
4233,265
1087,2373
2059,2083
1937,026
2181,0576
2787,3517
13657,9447
1452,1339
3590,8669
2451,189
1744,0658
3527,6934
2118,7041
1967,6707
2322,6505
2069,6018
1763,4949
2059,3842
1455,6899
2448,0431
3074,577
1358,6717
5371,4714
1388,9664
2618,4206
2504,1513
3937,2437
3234,4
1925,3418
2004,4262
2503,0389
2529,4374
2857,8963
1665,3392
1126,7151
1681,546
1950,3378
32671,316
1179,1454
1876,3865
1953,8861
2213,7305
2066,8113
2341,7674
1370,4996
2501,3147
2661,3734
3061,5897
1566,5342
2406,5081
2128,5387
2150,2416
2007,0618
1922,8978
1565,5393
2844,1836
2448,0849
1387,9422
9965,6662
4157,3594
2625,3069
2939,801
2651,3249
2972,3146
1781,2471
1839,5003
20034,8692
1607,8615
1369,279
3019,6916
1705,0372
1844,3559
23255,7373
1530,9872
2113,6354
1386,2548
2666,9899
32541,8337
16699,1499
2526,602
2115,0833
2232,3254
32707,5736
1953,9147
1316,0258
2565,8798
2402,2152
2448,213
2180,4545
3162,6064
1658,2965
2600,3353
31812,497
2508,9258
1803,9155
3729,7833
3104,1051
2361,2828
5045,3667
2124,5138
1950,3014
1769,0643
2227,7076
2365,7311
3557,1362
1611,4129
2750,33
32128,7769
2770,039
1440,0852
1922,5743
2837,1012
32705,7244
14964,7343
2258,9469
11736,1755
4227,6177
33336,5919
1374,6927
3343,5026
3099,7185
2987,2279
2456,6104
2184,2027
2643,1419
1790,0374
1607,1763
3257,0924
3196,5095
4757,2134
1831,3428
2206,4574
3100,8676
2431,9107
864,141
2564,6156
2927,4812
2708,6325
2976,6794
4670,9334
32460,9398
2469,3475
2088,3485
17494,1057
2330,0174
1786,4467
4091,4268
4323,6804
2932,2228
3235,5098
2733,0261
1781,6541
2223,7956
3011,8307
2383,1323
1896,5654
8944,3653
3036,1903
1550,4269
2165,2026
6680,136
1755,445
1255,4297
3951,3829
2539,0711
2778,3603
1909,7056
1773,9524
2424,5802
3857,0257
1651,0323
1706,2999
5760,7872
3025,1715
2838,7801
2298,5616
2559,7013
2578,5892
32394,1146
3879,9354
1919,5753
2290,0693
2606,3758
2198,0174
3177,4839
2148,5489
1934,2344
1590,6779
3076,8116
1777,6005
2690,848
1874,6966
2531,1302
3185,5359
2839,3368
3196,2628
2040,7564
2428,8777
1757,998
2084,2043
2054,7038
2295,7378
3083,4901
1718,6515
2809,4092
1972,9626
2530,0214
32085,9381
1787,3
2111,1018
4166,0984
2099,6877
1834,878
3069,5112
1909,8079
1431,2531
2533,3106
2839,3205
2854,6708
2253,8266
2670,8064
2113,049
2246,1181
2986,4011
3004,778
1114,9357
2168,9554
2238,9314
2376,573
2917,2038
2071,7741
3043,0642
1701,1219
34734,183
1773,0847
2655,037
2433,8073
32863,6866
1243,1492
2794,9978
3228,5513
1539,2438
1887,2521
2149,9603
2820,4638
3774,6825
6500,236
32397,3373
3351,4761
12079,0624
2167,0068
3097,0957
1333,2295
3369,7953
1600,88
2700,7209
3070,9597
2794,8824
2518,3641
907,1667
2842,4526
2331,066
1521,1596
32293,8936
3732,9759
1649,0826
1928,4828
56580,6617
1614,4958
2595,181
2062,2608
2433,1677
2896,9799
5248,0345
32566,0475
3039,0633
2007,4079
2840,3083
3212,1521
2133,9853
2998,2396
1649,668
4050,5674
2634,2402
1519,0864
2198,9758
2582,8092
1801,9025
2774,2069
2481,5392
1551,3127
31981,2447
2073,6059
3927,3945
2214,4737
1523,076
2511,1664
2144,4861
1739,2644
2857,1634
2452,1403
2228,5439
2441,9021
7547,2587
2132,1985
1846,9985
2175,3137
1842,7877
1697,3921
2474,5
2525,5636
4910,2605
32310,2104
1627,3733
33410,6951
2219,2748
1998,4884
2103,3527
3237,7674
2507,6234
1702,8493
1595,4401
3628,2496
3783,9435
1777,3407
2283,6318
2880,7349
26782,1362
1693,8902
3452,0698
2390,4369
2174,7577
2764,5531
1906,2607
1707,5053
10771,9603
3483,0472
2111,8765
1945,1517
1708,3901
32586,373
1970,1034
1479,065
